TransactionID,Date,CustomerID,CustomerName,CustomerCity,CustomerCountry,ProductID,ProductName,ProductCategory,ProductSubcategory,UnitPrice,Quantity,TotalAmount
T000815,2023-12-25,C0358,John Davis,Dallas,USA,P0221,Ergonomic Tablet,Sports & Outdoors,Team Sports,752.12,1,752.12
T000816,2023-03-05,C0162,Sarah Anderson,San Diego,Mexico,P0358,Ergonomic Speaker,Books,Non-fiction,103.98,5,519.9
T000817,2023-12-11,C0333,Sarah Thompson,San Antonio,Brazil,P0055,Basic Camera,Sports & Outdoors,Camping,997.82,4,3991.28
T000818,2023-10-23,C0069,Emily Miller,Phoenix,Australia,P0332,Super Camera,Clothing,Children's,97.91,4,391.64
T000819,2023-02-05,C0575,Emily Miller,San Jose,Brazil,P0091,Basic Speaker,Clothing,Shoes,185.89,4,743.56
T000820,2023-07-18,C0191,Mary Moore,Dallas,Brazil,P0217,Basic Keyboard,Home & Garden,Kitchenware,832.17,4,3328.68
T000821,2023-08-18,C0326,Jane Thompson,Philadelphia,UK,P0093,Eco-friendly Smartphone,Sports & Outdoors,Water Sports,921.33,4,3685.32
T000822,2023-11-26,C0362,Robert Brown,San Jose,Brazil,P0296,Ultra Laptop,Electronics,Accessories,118.8,2,237.6
T000823,2023-10-22,C0075,Sarah Johnson,San Diego,Australia,P0012,Smart Monitor,Clothing,Accessories,791.47,2,1582.94
T000824,2023-10-22,C0318,Lisa Miller,San Diego,France,P0366,Ergonomic Monitor,Clothing,Women's,374.49,5,1872.45
T000825,2023-02-23,C0962,Mary Johnson,Chicago,Germany,P0345,Ultra Mouse,Clothing,Accessories,885.65,4,3542.6
T000826,2023-03-03,C0162,Lisa Johnson,Philadelphia,Brazil,P0477,Portable Headphones,Clothing,Men's,488.24,5,2441.2
T000827,2023-07-28,C0312,Lisa Smith,Dallas,Japan,P0035,Ultra Tablet,Clothing,Accessories,39.11,4,156.44
T000828,2023-09-18,C0194,Michael Johnson,Houston,France,P0309,Ultra Camera,Sports & Outdoors,Cycling,467.15,1,467.15
T000829,2023-08-22,C0585,Jane Anderson,Los Angeles,Brazil,P0113,Portable Smartwatch,Home & Garden,Kitchenware,571.31,4,2285.24
T000830,2023-05-13,C0132,David Moore,Los Angeles,UK,P0265,Super Camera,Clothing,Men's,137.98,2,275.96
T000831,2023-01-06,C0789,William Smith,Dallas,Canada,P0273,Smart Smartphone,Home & Garden,Kitchenware,111.85,4,447.4
T000832,2023-07-27,C0085,William Smith,Houston,France,P0192,Super Headphones,Sports & Outdoors,Cycling,443.51,3,1330.53
T000833,2023-10-29,C0085,Jane Smith,Dallas,Australia,P0482,Ergonomic Monitor,Home & Garden,Furniture,917.28,4,3669.12
T000834,2023-04-23,C0099,Robert Brown,Chicago,France,P0217,Ultra Camera,Clothing,Accessories,713.23,4,2852.92
T000835,2023-05-20,C0938,John Anderson,Philadelphia,France,P0135,Super Speaker,Clothing,Accessories,696.22,2,1392.44
T000836,2023-03-16,C0567,John Brown,San Antonio,UK,P0261,Premium Speaker,Clothing,Accessories,742.79,3,2228.37
T000837,2023-07-09,C0590,John Johnson,San Diego,Brazil,P0389,Smart Speaker,Electronics,Accessories,729.05,2,1458.1
T000838,2023-09-16,C0486,Emily Brown,New York,Canada,P0426,Ergonomic Speaker,Sports & Outdoors,Water Sports,631.04,3,1893.12
T000839,2023-04-15,C0101,David Smith,San Antonio,Canada,P0297,Ergonomic Headphones,Clothing,Accessories,190.89,4,763.56
T000840,2023-04-28,C0657,William Smith,San Jose,Mexico,P0029,Premium Smartwatch,Books,Fiction,487.45,4,1949.8
T000841,2023-11-06,C0578,Robert Thompson,San Jose,Germany,P0141,Portable Monitor,Sports & Outdoors,Water Sports,538.44,4,2153.76
T000842,2023-05-16,C0506,David Taylor,San Antonio,Mexico,P0432,Smart Monitor,Sports & Outdoors,Camping,717.65,1,717.65
T000843,2023-07-01,C0163,William Anderson,Houston,UK,P0407,Super Monitor,Electronics,Audio,251.69,4,1006.76
T000844,2023-10-22,C0309,Michael Brown,Los Angeles,Australia,P0175,Portable Smartwatch,Books,Textbooks,499.73,2,999.46
T000845,2023-12-13,C0155,John Davis,San Jose,Spain,P0235,Eco-friendly Keyboard,Clothing,Shoes,268.17,2,536.34
T000846,2023-06-18,C0217,Sarah Smith,Dallas,France,P0262,Smart Speaker,Electronics,Smartphones,158.84,4,635.36
T000847,2023-05-30,C0618,William Johnson,San Jose,Brazil,P0401,Deluxe Laptop,Clothing,Shoes,852.38,2,1704.76
T000848,2023-12-01,C0077,Sarah Johnson,Chicago,USA,P0482,Ultra Tablet,Home & Garden,Garden,371.7,4,1486.8
T000849,2023-09-04,C0083,William Brown,San Diego,Mexico,P0060,Super Smartphone,Clothing,Men's,595.6,2,1191.2
T000850,2023-04-19,C0454,John Moore,Houston,Spain,P0283,Premium Headphones,Books,Children's Books,243.35,2,486.7
T000851,2023-03-10,C0144,Emily Smith,Philadelphia,Brazil,P0486,Ultra Camera,Home & Garden,Furniture,662.51,1,662.51
T000852,2023-07-16,C0719,William Moore,New York,Australia,P0090,Ultra Smartwatch,Books,Non-fiction,616.63,5,3083.15
T000853,2023-10-05,C0595,Sarah Johnson,Dallas,Australia,P0131,Super Monitor,Clothing,Accessories,836.76,3,2510.28
T000854,2023-04-21,C0487,John Anderson,Chicago,Canada,P0059,Premium Smartwatch,Sports & Outdoors,Cycling,11.0,3,33.0
T000855,2023-03-15,C0985,Sarah Taylor,Phoenix,USA,P0012,Ultra Tablet,Clothing,Accessories,279.58,2,559.16
T000856,2023-05-22,C0872,Jane Smith,Los Angeles,Mexico,P0483,Eco-friendly Headphones,Home & Garden,Furniture,984.59,1,984.59
T000857,2023-04-27,C0224,Emily Smith,Los Angeles,Canada,P0188,Eco-friendly Headphones,Books,Textbooks,156.49,5,782.45
T000858,2023-06-11,C0571,William Davis,Phoenix,Mexico,P0094,Basic Headphones,Electronics,Cameras,572.08,2,1144.16
T000859,2023-10-07,C0800,Michael Taylor,San Jose,Germany,P0105,Ergonomic Mouse,Books,Non-fiction,810.39,2,1620.78
T000860,2023-10-30,C0649,Sarah Taylor,San Jose,Australia,P0290,Deluxe Speaker,Clothing,Women's,159.05,4,636.2
T000861,2023-05-17,C0230,Sarah Johnson,San Jose,Spain,P0310,Wireless Monitor,Electronics,Accessories,908.89,2,1817.78
T000862,2023-09-17,C0079,Emily Brown,Chicago,Mexico,P0378,Ergonomic Tablet,Home & Garden,Furniture,893.72,5,4468.6
T000863,2023-03-22,C0256,Sarah Johnson,San Diego,Germany,P0312,Wireless Keyboard,Sports & Outdoors,Fitness,576.88,4,2307.52
T000864,2023-01-06,C0351,David Brown,Philadelphia,Brazil,P0418,Smart Headphones,Clothing,Accessories,41.0,3,123.0
T000865,2023-06-12,C0466,Sarah Miller,San Jose,Brazil,P0110,Ultra Mouse,Home & Garden,Bedding,987.7,5,4938.5
T000866,2023-06-08,C0210,William Anderson,Dallas,Spain,P0091,Super Headphones,Books,Children's Books,920.59,4,3682.36
T000867,2023-11-06,C0626,Lisa Miller,Chicago,Brazil,P0076,Smart Tablet,Electronics,Accessories,219.3,2,438.6
T000868,2023-11-16,C0231,Jane Anderson,Philadelphia,France,P0181,Wireless Camera,Sports & Outdoors,Cycling,50.15,4,200.6
T000869,2023-05-11,C0336,Jane Moore,San Diego,Brazil,P0364,Smart Laptop,Electronics,Computers,681.27,1,681.27
T000870,2023-09-02,C0435,Mary Miller,San Jose,Germany,P0213,Premium Tablet,Home & Garden,Decor,817.05,3,2451.15
T000871,2023-08-26,C0939,Lisa Smith,San Antonio,Australia,P0467,Wireless Mouse,Electronics,Computers,333.92,3,1001.76
T000872,2023-09-11,C0231,Michael Smith,Philadelphia,UK,P0462,Deluxe Tablet,Sports & Outdoors,Fitness,71.4,2,142.8
T000873,2023-02-24,C1000,Emily Johnson,Philadelphia,Germany,P0260,Deluxe Keyboard,Home & Garden,Decor,848.16,1,848.16
T000874,2023-05-04,C0419,Mary Brown,San Jose,USA,P0052,Smart Mouse,Home & Garden,Garden,225.68,2,451.36
T000875,2023-01-26,C0059,Emily Johnson,Chicago,UK,P0218,Smart Smartwatch,Books,Non-fiction,116.12,4,464.48
T000876,2023-06-02,C0615,Robert Smith,Dallas,Brazil,P0118,Ultra Monitor,Sports & Outdoors,Cycling,128.61,2,257.22
T000877,2023-12-11,C0036,Jane Taylor,San Diego,Canada,P0478,Ergonomic Headphones,Electronics,Smartphones,615.37,4,2461.48
T000878,2023-11-03,C0045,John Wilson,San Jose,Japan,P0057,Premium Smartphone,Clothing,Men's,594.71,5,2973.55
T000879,2023-08-23,C0396,Michael Smith,Philadelphia,Spain,P0476,Ergonomic Speaker,Sports & Outdoors,Cycling,974.36,5,4871.8
T000880,2023-02-04,C0565,Michael Johnson,Philadelphia,Brazil,P0024,Deluxe Mouse,Electronics,Cameras,124.79,3,374.37
T000881,2023-07-28,C0743,William Johnson,Chicago,France,P0374,Wireless Smartphone,Electronics,Audio,676.42,2,1352.84
T000882,2023-08-16,C0895,John Taylor,New York,France,P0135,Ultra Smartphone,Sports & Outdoors,Cycling,749.23,2,1498.46
T000883,2023-06-03,C0118,Sarah Miller,San Antonio,USA,P0492,Portable Smartwatch,Clothing,Women's,616.55,1,616.55
T000884,2023-12-17,C0151,Robert Wilson,Phoenix,USA,P0093,Ergonomic Laptop,Books,Children's Books,959.76,3,2879.28
T000885,2023-07-18,C0838,David Anderson,Houston,Brazil,P0372,Super Smartwatch,Books,Textbooks,473.3,2,946.6
T000886,2023-01-10,C0568,Lisa Thompson,Chicago,UK,P0051,Ultra Mouse,Clothing,Shoes,187.0,4,748.0
T000887,2023-07-31,C0455,Michael Smith,New York,USA,P0075,Portable Keyboard,Clothing,Accessories,650.36,4,2601.44
T000888,2023-03-22,C0541,William Johnson,San Jose,Japan,P0050,Super Monitor,Clothing,Women's,572.22,5,2861.1
T000889,2023-08-18,C0034,William Davis,Dallas,Brazil,P0390,Wireless Monitor,Sports & Outdoors,Team Sports,926.85,3,2780.55
T000890,2023-11-26,C0519,Jane Davis,Phoenix,France,P0091,Basic Smartwatch,Clothing,Shoes,262.13,1,262.13
T000891,2023-04-24,C0185,Robert Anderson,Chicago,Brazil,P0042,Smart Tablet,Clothing,Women's,487.05,1,487.05
T000892,2023-01-27,C0023,Robert Smith,San Diego,Japan,P0174,Basic Keyboard,Clothing,Women's,24.29,4,97.16
T000893,2023-04-03,C0406,Mary Moore,New York,Canada,P0304,Ergonomic Keyboard,Home & Garden,Garden,83.01,1,83.01
T000894,2023-06-10,C0406,Mary Moore,Chicago,USA,P0336,Eco-friendly Speaker,Electronics,Smartphones,184.71,4,738.84
T000895,2023-09-18,C0451,Robert Thompson,New York,Canada,P0499,Ultra Speaker,Sports & Outdoors,Camping,546.19,4,2184.76
T000896,2023-09-02,C0546,William Miller,Houston,Mexico,P0308,Deluxe Laptop,Books,Magazines,195.35,1,195.35
T000897,2023-11-05,C0306,Mary Wilson,Dallas,Brazil,P0149,Ergonomic Smartwatch,Electronics,Audio,926.93,5,4634.65
T000898,2023-08-09,C0975,Mary Brown,San Jose,Mexico,P0142,Eco-friendly Camera,Books,Children's Books,948.19,5,4740.95
T000899,2023-09-29,C0316,Mary Anderson,Chicago,UK,P0427,Wireless Smartwatch,Books,Children's Books,231.64,2,463.28
T000900,2023-01-19,C0589,William Miller,San Diego,Brazil,P0393,Basic Laptop,Books,Children's Books,618.5,5,3092.5
T000901,2023-10-13,C0360,Jane Brown,Chicago,Canada,P0305,Smart Monitor,Home & Garden,Kitchenware,613.42,5,3067.1
T000902,2023-01-12,C0242,Michael Johnson,San Antonio,Mexico,P0020,Basic Speaker,Home & Garden,Kitchenware,674.0,1,674.0
T000903,2023-07-03,C0665,Jane Wilson,San Diego,Japan,P0125,Basic Headphones,Clothing,Children's,385.98,2,771.96
T000904,2023-12-30,C0266,Michael Smith,San Diego,USA,P0461,Portable Speaker,Books,Non-fiction,442.82,3,1328.46
T000905,2023-02-21,C0009,William Moore,Phoenix,UK,P0274,Portable Tablet,Clothing,Children's,524.08,5,2620.4
T000906,2023-07-14,C0577,Robert Brown,San Jose,Canada,P0206,Premium Camera,Electronics,Cameras,236.15,1,236.15
T000907,2023-08-31,C0480,William Wilson,Phoenix,UK,P0152,Super Tablet,Sports & Outdoors,Camping,19.36,2,38.72
T000908,2023-10-08,C0467,Sarah Taylor,San Jose,Spain,P0319,Wireless Monitor,Sports & Outdoors,Fitness,53.98,3,161.94
T000909,2023-11-07,C0478,David Miller,San Antonio,UK,P0066,Ergonomic Camera,Books,Textbooks,727.86,4,2911.44
T000910,2023-04-11,C0778,John Johnson,San Jose,UK,P0201,Premium Camera,Clothing,Shoes,498.98,2,997.96
T000911,2023-04-30,C0269,William Moore,San Antonio,Canada,P0276,Smart Laptop,Electronics,Smartphones,418.85,1,418.85
T000912,2023-06-24,C0860,Lisa Moore,New York,Mexico,P0323,Super Mouse,Books,Non-fiction,526.52,4,2106.08
T000913,2023-09-08,C0111,Emily Taylor,Los Angeles,Australia,P0244,Ultra Laptop,Home & Garden,Decor,26.29,2,52.58
T000914,2023-03-17,C0076,Robert Moore,San Antonio,France,P0036,Deluxe Headphones,Sports & Outdoors,Water Sports,488.17,4,1952.68
T000915,2023-02-19,C0698,John Davis,New York,Australia,P0008,Portable Smartphone,Home & Garden,Furniture,881.87,3,2645.61
T000916,2023-08-19,C0087,Emily Wilson,Chicago,Germany,P0209,Basic Monitor,Sports & Outdoors,Water Sports,884.76,3,2654.28
T000917,2023-05-01,C0921,Lisa Wilson,Houston,Canada,P0034,Super Smartwatch,Sports & Outdoors,Team Sports,524.06,1,524.06
T000918,2023-03-16,C0170,William Brown,San Jose,France,P0054,Ultra Smartwatch,Sports & Outdoors,Camping,430.49,5,2152.45
T000919,2023-07-25,C0802,Sarah Moore,Houston,Japan,P0420,Ergonomic Smartphone,Sports & Outdoors,Team Sports,639.5,5,3197.5
T000920,2023-08-14,C0347,Michael Anderson,Phoenix,Spain,P0005,Wireless Keyboard,Home & Garden,Bedding,902.36,3,2707.08
T000921,2023-07-09,C0635,William Smith,Phoenix,Australia,P0235,Ultra Camera,Sports & Outdoors,Camping,890.02,3,2670.06
T000922,2023-11-20,C0012,Mary Thompson,New York,Mexico,P0266,Smart Keyboard,Books,Textbooks,110.41,4,441.64
T000923,2023-08-21,C0282,David Taylor,Houston,Canada,P0451,Premium Smartphone,Clothing,Women's,23.8,4,95.2
T000924,2023-04-16,C0468,Sarah Wilson,San Antonio,France,P0236,Portable Speaker,Electronics,Computers,834.16,2,1668.32
T000925,2023-08-21,C0324,Mary Johnson,Philadelphia,Japan,P0486,Portable Speaker,Home & Garden,Garden,170.38,5,851.9
T000926,2023-03-22,C0028,Michael Johnson,San Antonio,Japan,P0273,Super Mouse,Clothing,Accessories,642.6,3,1927.8
T000927,2023-11-30,C0912,Jane Davis,Philadelphia,UK,P0410,Portable Keyboard,Electronics,Cameras,225.25,4,901.0
T000928,2023-12-16,C0272,Michael Davis,Los Angeles,Mexico,P0363,Ergonomic Mouse,Home & Garden,Decor,552.92,2,1105.84
T000929,2023-06-12,C0475,Lisa Taylor,Phoenix,Canada,P0133,Ergonomic Tablet,Electronics,Cameras,581.67,1,581.67
T000930,2023-07-20,C0117,Sarah Johnson,Dallas,USA,P0003,Portable Mouse,Books,Non-fiction,515.34,2,1030.68
T000931,2023-02-05,C0836,Michael Thompson,Houston,Australia,P0428,Super Monitor,Electronics,Cameras,414.9,5,2074.5
T000932,2023-01-17,C0092,Robert Anderson,Phoenix,Australia,P0055,Wireless Camera,Clothing,Shoes,138.18,5,690.9
T000933,2023-09-18,C0221,Robert Wilson,Philadelphia,Australia,P0358,Smart Speaker,Home & Garden,Decor,651.23,5,3256.15
T000934,2023-11-27,C0671,Sarah Miller,San Diego,Germany,P0476,Smart Speaker,Home & Garden,Furniture,296.79,4,1187.16
T000935,2023-04-20,C0572,Mary Johnson,Los Angeles,Australia,P0431,Ultra Smartwatch,Electronics,Audio,562.18,3,1686.54
T000936,2023-04-01,C0046,Sarah Anderson,San Antonio,Canada,P0448,Premium Smartphone,Books,Fiction,138.42,1,138.42
T000937,2023-06-22,C0467,Sarah Johnson,San Diego,Spain,P0230,Eco-friendly Camera,Electronics,Computers,906.14,4,3624.56
T000938,2023-06-23,C0861,Michael Taylor,Philadelphia,Australia,P0368,Ergonomic Smartwatch,Electronics,Smartphones,415.1,5,2075.5
T000939,2023-11-05,C0613,Michael Thompson,New York,Spain,P0046,Super Camera,Electronics,Audio,495.48,3,1486.44
T000940,2023-08-25,C0580,Jane Brown,Chicago,Mexico,P0061,Basic Headphones,Electronics,Audio,545.75,2,1091.5
T000941,2023-02-17,C0283,David Thompson,San Jose,USA,P0041,Ultra Mouse,Home & Garden,Furniture,154.51,1,154.51
T000942,2023-05-18,C0324,Michael Miller,San Diego,Mexico,P0021,Eco-friendly Monitor,Books,Children's Books,395.09,3,1185.27
T000943,2023-04-23,C0859,Sarah Moore,San Antonio,France,P0230,Super Laptop,Sports & Outdoors,Water Sports,571.62,4,2286.48
T000944,2023-11-27,C0408,Lisa Thompson,Philadelphia,USA,P0221,Portable Tablet,Sports & Outdoors,Fitness,898.82,5,4494.1
T000945,2023-04-28,C0490,Mary Taylor,Chicago,France,P0039,Deluxe Laptop,Home & Garden,Garden,434.7,3,1304.1
T000946,2023-01-03,C0712,Sarah Thompson,New York,Japan,P0462,Wireless Smartwatch,Home & Garden,Decor,808.23,1,808.23
T000947,2023-09-28,C0137,William Miller,San Diego,Australia,P0173,Wireless Laptop,Electronics,Audio,906.81,5,4534.05
T000948,2023-08-29,C0282,Jane Miller,Dallas,Brazil,P0020,Deluxe Headphones,Sports & Outdoors,Team Sports,816.57,2,1633.14
T000949,2023-02-07,C0911,Lisa Taylor,New York,Spain,P0086,Deluxe Smartwatch,Sports & Outdoors,Team Sports,842.46,5,4212.3
T000950,2023-03-07,C0774,Jane Wilson,San Diego,Canada,P0080,Super Monitor,Clothing,Men's,215.78,4,863.12
T000951,2023-03-22,C0017,Sarah Miller,Phoenix,Brazil,P0076,Portable Laptop,Electronics,Smartphones,836.55,3,2509.65
T000952,2023-05-27,C0438,John Brown,Houston,Mexico,P0427,Super Smartwatch,Books,Textbooks,192.79,2,385.58
T000953,2023-04-10,C0638,William Miller,Philadelphia,Germany,P0363,Portable Speaker,Books,Magazines,173.34,4,693.36
T000954,2023-05-22,C0759,John Johnson,San Jose,Japan,P0405,Deluxe Headphones,Sports & Outdoors,Team Sports,840.5,3,2521.5
T000955,2023-05-05,C0284,Michael Davis,Los Angeles,Australia,P0385,Wireless Headphones,Home & Garden,Furniture,438.77,2,877.54
T000956,2023-11-22,C0636,Jane Moore,San Diego,Brazil,P0112,Super Smartphone,Home & Garden,Kitchenware,200.16,5,1000.8
T000957,2023-08-31,C0431,Sarah Taylor,San Diego,France,P0234,Basic Camera,Books,Magazines,144.5,4,578.0
T000958,2023-12-05,C0672,Mary Wilson,San Antonio,Spain,P0293,Ergonomic Headphones,Home & Garden,Bedding,638.41,4,2553.64
T000959,2023-04-23,C0957,Sarah Moore,Houston,France,P0444,Ultra Speaker,Electronics,Cameras,793.42,1,793.42
T000960,2023-07-25,C0357,Michael Thompson,San Diego,Australia,P0492,Wireless Smartwatch,Sports & Outdoors,Water Sports,554.55,5,2772.75
T000961,2023-01-31,C0053,David Miller,Philadelphia,Spain,P0313,Deluxe Monitor,Sports & Outdoors,Water Sports,631.58,4,2526.32
T000962,2023-06-02,C0800,Jane Thompson,Los Angeles,UK,P0084,Super Mouse,Sports & Outdoors,Cycling,840.87,4,3363.48
T000963,2023-05-19,C0321,Michael Moore,San Jose,Spain,P0231,Premium Mouse,Books,Fiction,488.35,3,1465.05
T000964,2023-12-28,C0543,Robert Brown,Chicago,Canada,P0155,Ergonomic Tablet,Electronics,Smartphones,803.66,1,803.66
T000965,2023-02-28,C0454,Robert Wilson,San Jose,Germany,P0117,Premium Tablet,Sports & Outdoors,Team Sports,942.48,2,1884.96
T000966,2023-04-12,C0662,Lisa Anderson,Los Angeles,Spain,P0006,Deluxe Smartwatch,Books,Children's Books,757.1,4,3028.4
T000967,2023-06-12,C0580,Michael Davis,Houston,Japan,P0268,Basic Tablet,Home & Garden,Garden,605.45,1,605.45
T000968,2023-09-07,C0495,Mary Miller,Los Angeles,Mexico,P0482,Ultra Mouse,Electronics,Audio,300.7,1,300.7
T000969,2023-12-05,C0254,Robert Anderson,San Jose,Australia,P0458,Deluxe Laptop,Clothing,Shoes,30.4,1,30.4
T000970,2023-11-24,C0960,Michael Brown,San Antonio,Brazil,P0100,Premium Tablet,Home & Garden,Kitchenware,381.71,5,1908.55
T000971,2023-11-17,C0809,Lisa Miller,New York,France,P0148,Wireless Monitor,Electronics,Computers,782.04,3,2346.12
T000972,2023-01-21,C0262,David Moore,San Diego,Brazil,P0401,Eco-friendly Headphones,Electronics,Cameras,315.64,5,1578.2
T000973,2023-11-13,C0165,Lisa Miller,Chicago,USA,P0285,Ergonomic Speaker,Home & Garden,Bedding,982.62,2,1965.24
T000974,2023-12-31,C0599,Michael Taylor,San Diego,Australia,P0172,Premium Smartphone,Clothing,Women's,931.87,4,3727.48
T000975,2023-07-12,C0711,William Brown,Los Angeles,Brazil,P0139,Super Speaker,Books,Textbooks,36.27,3,108.81
T000976,2023-03-31,C0985,Mary Wilson,San Antonio,Brazil,P0057,Premium Camera,Sports & Outdoors,Water Sports,142.53,2,285.06
T000977,2023-05-11,C0656,Lisa Johnson,San Jose,Spain,P0462,Eco-friendly Monitor,Sports & Outdoors,Cycling,873.74,3,2621.22
T000978,2023-09-24,C0621,David Taylor,New York,France,P0227,Premium Camera,Sports & Outdoors,Water Sports,759.19,4,3036.76
T000979,2023-07-13,C0001,Mary Miller,Chicago,Mexico,P0053,Portable Tablet,Books,Non-fiction,665.38,2,1330.76
T000980,2023-06-02,C0490,David Brown,San Diego,Mexico,P0189,Smart Laptop,Electronics,Computers,644.56,4,2578.24
T000981,2023-10-25,C0730,Lisa Moore,San Diego,Canada,P0190,Basic Keyboard,Books,Children's Books,501.13,1,501.13
T000982,2023-12-03,C0667,William Anderson,San Antonio,Brazil,P0308,Ultra Tablet,Books,Children's Books,234.22,5,1171.1
T000983,2023-11-26,C0339,Michael Moore,San Diego,Brazil,P0447,Smart Monitor,Books,Children's Books,518.05,4,2072.2
T000984,2023-02-05,C0303,Robert Davis,Los Angeles,Canada,P0328,Wireless Tablet,Books,Fiction,138.07,2,276.14
T000985,2023-05-03,C0115,William Johnson,Dallas,Spain,P0159,Ergonomic Smartwatch,Home & Garden,Decor,223.36,4,893.44
T000986,2023-04-17,C0075,Mary Anderson,Chicago,UK,P0398,Deluxe Mouse,Books,Non-fiction,598.76,2,1197.52
T000987,2023-05-04,C0434,Sarah Anderson,Dallas,UK,P0497,Wireless Speaker,Electronics,Cameras,971.23,5,4856.15
T000988,2023-01-26,C0613,William Wilson,Houston,Canada,P0402,Ergonomic Headphones,Books,Textbooks,142.2,4,568.8
T000989,2023-11-07,C0862,Jane Moore,San Antonio,UK,P0341,Portable Camera,Clothing,Shoes,578.6,5,2893.0
T000990,2023-05-28,C0006,Mary Davis,Los Angeles,Brazil,P0289,Smart Keyboard,Electronics,Cameras,238.25,4,953.0
T000991,2023-10-25,C0221,William Davis,Houston,Japan,P0168,Basic Monitor,Books,Fiction,202.5,1,202.5
T000992,2023-01-04,C0077,William Moore,Phoenix,UK,P0251,Ultra Monitor,Sports & Outdoors,Team Sports,681.33,3,2043.99
T000993,2023-02-03,C0642,John Johnson,Chicago,Brazil,P0312,Premium Headphones,Books,Non-fiction,669.45,2,1338.9
T000994,2023-12-04,C0190,Lisa Wilson,San Jose,Spain,P0408,Premium Speaker,Electronics,Accessories,636.52,4,2546.08
T000995,2023-01-10,C0087,Jane Smith,Dallas,Japan,P0431,Smart Camera,Books,Textbooks,276.84,4,1107.36
T000996,2023-07-14,C0810,Sarah Thompson,Chicago,Australia,P0021,Deluxe Smartwatch,Books,Magazines,407.01,5,2035.05
T000997,2023-03-15,C0081,Robert Miller,New York,USA,P0331,Premium Monitor,Books,Textbooks,701.19,5,3505.95
